Object 1 , Object 2, Relations
 ,RCC8, 
110121,110125,nonAdjacent
110121,4,nonAdjacent
110121,6,nonAdjacent
110121,5,nonAdjacent
110121,110129,nonAdjacent
110121,10,nonAdjacent
110121,110131,nonAdjacent
110121,110132,nonAdjacent
110121,12,nonAdjacent
110121,3,nonAdjacent
110121,7,nonAdjacent
110121,9,nonAdjacent
110121,11,nonAdjacent
110121,13,nonAdjacent
110121,0,nonAdjacent
8,1,nonAdjacent
8,2,nonAdjacent
8,110125,nonAdjacent
8,4,nonAdjacent
8,6,right_of
8,5,nonAdjacent
8,110129,nonAdjacent
8,10,nonAdjacent
8,110131,nonAdjacent
8,110132,nonAdjacent
8,12,nonAdjacent
8,3,nonAdjacent
8,7,front_of
8,9,nonAdjacent
8,11,nonAdjacent
8,13,nonAdjacent
8,0,nonAdjacent
1,2,left_of
1,110125,nonAdjacent
1,4,left_of
1,6,front_of
1,5,left_of
1,110129,nonAdjacent
1,10,nonAdjacent
1,110131,nonAdjacent
1,110132,nonAdjacent
1,12,nonAdjacent
1,3,nonAdjacent
1,7,nonAdjacent
1,9,nonAdjacent
1,11,nonAdjacent
1,13,nonAdjacent
1,0,front_of
2,110125,nonAdjacent
2,4,nonAdjacent
2,6,nonAdjacent
2,5,nonAdjacent
2,110129,nonAdjacent
2,10,nonAdjacent
2,110131,nonAdjacent
2,110132,nonAdjacent
2,12,nonAdjacent
2,3,left_of
2,7,nonAdjacent
2,9,nonAdjacent
2,11,nonAdjacent
2,13,left_of
2,0,right_of
110125,4,nonAdjacent
110125,6,nonAdjacent
110125,5,nonAdjacent
110125,110129,nonAdjacent
110125,10,nonAdjacent
110125,110131,nonAdjacent
110125,110132,nonAdjacent
110125,12,nonAdjacent
110125,3,nonAdjacent
110125,7,nonAdjacent
110125,9,nonAdjacent
110125,11,nonAdjacent
110125,13,nonAdjacent
110125,0,nonAdjacent
4,6,right_of
4,5,front_of
4,110129,nonAdjacent
4,10,nonAdjacent
4,110131,nonAdjacent
4,110132,nonAdjacent
4,12,nonAdjacent
4,3,nonAdjacent
4,7,half_left
4,9,front_of
4,11,nonAdjacent
4,13,nonAdjacent
4,0,nonAdjacent
6,5,left_of
6,110129,nonAdjacent
6,10,nonAdjacent
6,110131,nonAdjacent
6,110132,nonAdjacent
6,12,nonAdjacent
6,3,nonAdjacent
6,7,left_of
6,9,nonAdjacent
6,11,nonAdjacent
6,13,nonAdjacent
6,0,nonAdjacent
5,110129,nonAdjacent
5,10,nonAdjacent
5,110131,nonAdjacent
5,110132,nonAdjacent
5,12,nonAdjacent
5,3,nonAdjacent
5,7,nonAdjacent
5,9,nonAdjacent
5,11,nonAdjacent
5,13,nonAdjacent
5,0,nonAdjacent
110129,10,nonAdjacent
110129,110131,nonAdjacent
110129,110132,nonAdjacent
110129,12,nonAdjacent
110129,3,nonAdjacent
110129,7,nonAdjacent
110129,9,nonAdjacent
110129,11,nonAdjacent
110129,13,nonAdjacent
110129,0,nonAdjacent
10,110131,nonAdjacent
10,110132,nonAdjacent
10,12,nonAdjacent
10,3,nonAdjacent
10,7,nonAdjacent
10,9,front_of
10,11,left_of
10,13,nonAdjacent
10,0,nonAdjacent
110131,110132,nonAdjacent
110131,12,nonAdjacent
110131,3,nonAdjacent
110131,7,nonAdjacent
110131,9,nonAdjacent
110131,11,nonAdjacent
110131,13,nonAdjacent
110131,0,nonAdjacent
110132,12,nonAdjacent
110132,3,nonAdjacent
110132,7,nonAdjacent
110132,9,nonAdjacent
110132,11,nonAdjacent
110132,13,nonAdjacent
110132,0,nonAdjacent
12,3,nonAdjacent
12,7,nonAdjacent
12,9,nonAdjacent
12,11,right_of
12,13,half_right
12,0,nonAdjacent
3,7,nonAdjacent
3,9,nonAdjacent
3,11,nonAdjacent
3,13,left_of
3,0,nonAdjacent
7,9,half_right
7,11,nonAdjacent
7,13,nonAdjacent
7,0,nonAdjacent
9,11,left_of
9,13,nonAdjacent
9,0,nonAdjacent
11,13,left_of
11,0,nonAdjacent
13,0,nonAdjacent
 ,streetTopology, 
110120,110121,disconnected
110120,8,disconnected
110120,1,disconnected
110120,2,disconnected
110120,110125,disconnected
110120,4,disconnected
110120,6,disconnected
110120,5,disconnected
110120,110129,disconnected
110120,10,disconnected
110120,110131,disconnected
110120,110132,disconnected
110120,12,disconnected
110120,3,disconnected
110120,7,connected
110120,9,disconnected
110120,11,disconnected
110120,13,disconnected
110120,0,disconnected
110121,8,disconnected
110121,1,disconnected
110121,2,disconnected
110121,110125,disconnected
110121,4,disconnected
110121,6,disconnected
110121,5,disconnected
110121,110129,disconnected
110121,10,disconnected
110121,110131,disconnected
110121,110132,disconnected
110121,12,disconnected
110121,3,disconnected
110121,7,connected
110121,9,disconnected
110121,11,disconnected
110121,13,disconnected
110121,0,disconnected
8,1,disconnected
8,2,disconnected
8,110125,disconnected
8,4,disconnected
8,6,connected
8,5,disconnected
8,110129,disconnected
8,10,disconnected
8,110131,disconnected
8,110132,disconnected
8,12,disconnected
8,3,disconnected
8,7,connected
8,9,disconnected
8,11,disconnected
8,13,disconnected
8,0,disconnected
1,2,connected
1,110125,disconnected
1,4,connected
1,6,connected
1,5,connected
1,110129,disconnected
1,10,disconnected
1,110131,disconnected
1,110132,disconnected
1,12,disconnected
1,3,disconnected
1,7,disconnected
1,9,disconnected
1,11,disconnected
1,13,disconnected
1,0,connected
2,110125,disconnected
2,4,disconnected
2,6,disconnected
2,5,disconnected
2,110129,disconnected
2,10,disconnected
2,110131,disconnected
2,110132,disconnected
2,12,disconnected
2,3,connected
2,7,disconnected
2,9,disconnected
2,11,disconnected
2,13,connected
2,0,connected
110125,4,connected
110125,6,disconnected
110125,5,disconnected
110125,110129,disconnected
110125,10,disconnected
110125,110131,disconnected
110125,110132,disconnected
110125,12,disconnected
110125,3,disconnected
110125,7,disconnected
110125,9,disconnected
110125,11,disconnected
110125,13,connected
110125,0,disconnected
4,6,connected
4,5,connected
4,110129,disconnected
4,10,disconnected
4,110131,disconnected
4,110132,disconnected
4,12,disconnected
4,3,disconnected
4,7,connected
4,9,connected
4,11,disconnected
4,13,disconnected
4,0,disconnected
6,5,connected
6,110129,disconnected
6,10,disconnected
6,110131,disconnected
6,110132,disconnected
6,12,disconnected
6,3,disconnected
6,7,connected
6,9,disconnected
6,11,disconnected
6,13,disconnected
6,0,disconnected
5,110129,disconnected
5,10,disconnected
5,110131,disconnected
5,110132,disconnected
5,12,disconnected
5,3,disconnected
5,7,disconnected
5,9,disconnected
5,11,disconnected
5,13,disconnected
5,0,disconnected
110129,10,disconnected
110129,110131,disconnected
110129,110132,disconnected
110129,12,disconnected
110129,3,disconnected
110129,7,connected
110129,9,disconnected
110129,11,disconnected
110129,13,disconnected
110129,0,disconnected
10,110131,disconnected
10,110132,disconnected
10,12,disconnected
10,3,disconnected
10,7,disconnected
10,9,connected
10,11,connected
10,13,disconnected
10,0,disconnected
110131,110132,disconnected
110131,12,disconnected
110131,3,disconnected
110131,7,connected
110131,9,disconnected
110131,11,disconnected
110131,13,disconnected
110131,0,disconnected
110132,12,disconnected
110132,3,disconnected
110132,7,connected
110132,9,disconnected
110132,11,disconnected
110132,13,disconnected
110132,0,disconnected
12,3,disconnected
12,7,disconnected
12,9,disconnected
12,11,connected
12,13,connected
12,0,disconnected
3,7,disconnected
3,9,disconnected
3,11,disconnected
3,13,connected
3,0,disconnected
7,9,connected
7,11,disconnected
7,13,disconnected
7,0,disconnected
9,11,connected
9,13,disconnected
9,0,disconnected
11,13,connected
11,0,disconnected
13,0,disconnected
 ,linearOrdering, 
110111,110112,after
110111,110113,after
110111,110114,overlaps
110111,15,before
110111,16,before
110111,18,before
110111,17,overlaps
110112,110113,after
110112,110114,overlaps
110112,15,before
110112,16,before
110112,18,before
110112,17,overlaps
110113,110114,overlaps
110113,15,before
110113,16,before
110113,18,before
110113,17,overlaps
110114,15,before
110114,16,before
110114,18,before
110114,17,overlaps
15,16,after
15,18,after
15,17,after
16,18,after
16,17,overlapped_by
18,17,overlaps
