Object 1, Object 2, Relations
17,28,nonAdjacent
17,34,nonAdjacent
17,35,right
 ,opra, 
6,9,nonAdjacent
6,10,nonAdjacent
6,11,nonAdjacent
6,14,nonAdjacent
6,16,nonAdjacent
6,19,nonAdjacent
6,20,nonAdjacent
6,24,nonAdjacent
6,26,nonAdjacent
6,15,nonAdjacent
6,12,nonAdjacent
6,13,nonAdjacent
6,8,nonAdjacent
6,7,front_of
6,21,nonAdjacent
6,22,nonAdjacent
6,23,nonAdjacent
6,25,nonAdjacent
6,18,nonAdjacent
6,17,nonAdjacent
9,10,half_right
9,11,left_of
9,14,nonAdjacent
9,16,nonAdjacent
9,19,nonAdjacent
9,20,nonAdjacent
9,24,nonAdjacent
9,26,nonAdjacent
9,15,nonAdjacent
9,12,nonAdjacent
9,13,nonAdjacent
9,8,right_of
9,7,right_of
9,21,nonAdjacent
9,22,nonAdjacent
9,23,nonAdjacent
9,25,nonAdjacent
9,18,nonAdjacent
9,17,nonAdjacent
10,11,left_of
10,14,nonAdjacent
10,16,nonAdjacent
10,19,right_of
10,20,front_of
10,24,nonAdjacent
10,26,nonAdjacent
10,15,nonAdjacent
10,12,nonAdjacent
10,13,nonAdjacent
10,8,nonAdjacent
10,7,nonAdjacent
10,21,nonAdjacent
10,22,nonAdjacent
10,23,nonAdjacent
10,25,nonAdjacent
10,18,nonAdjacent
10,17,nonAdjacent
11,14,nonAdjacent
11,16,nonAdjacent
11,19,nonAdjacent
11,20,nonAdjacent
11,24,nonAdjacent
11,26,nonAdjacent
11,15,nonAdjacent
11,12,left_of
11,13,left_of
11,8,nonAdjacent
11,7,nonAdjacent
11,21,nonAdjacent
11,22,nonAdjacent
11,23,nonAdjacent
11,25,nonAdjacent
11,18,nonAdjacent
11,17,nonAdjacent
14,16,nonAdjacent
14,19,nonAdjacent
14,20,nonAdjacent
14,24,nonAdjacent
14,26,nonAdjacent
14,15,nonAdjacent
14,12,nonAdjacent
14,13,half_left
14,8,left_of
14,7,nonAdjacent
14,21,nonAdjacent
14,22,nonAdjacent
14,23,nonAdjacent
14,25,nonAdjacent
14,18,nonAdjacent
14,17,nonAdjacent
16,19,nonAdjacent
16,20,nonAdjacent
16,24,nonAdjacent
16,26,nonAdjacent
16,15,right_of
16,12,right_of
16,13,nonAdjacent
16,8,nonAdjacent
16,7,nonAdjacent
16,21,nonAdjacent
16,22,nonAdjacent
16,23,nonAdjacent
16,25,nonAdjacent
16,18,left_of
16,17,left_of
19,20,left_of
19,24,nonAdjacent
19,26,nonAdjacent
19,15,nonAdjacent
19,12,nonAdjacent
19,13,nonAdjacent
19,8,nonAdjacent
19,7,nonAdjacent
19,21,nonAdjacent
19,22,nonAdjacent
19,23,nonAdjacent
19,25,right_of
19,18,right_of
19,17,nonAdjacent
20,24,nonAdjacent
20,26,nonAdjacent
20,15,nonAdjacent
20,12,nonAdjacent
20,13,nonAdjacent
20,8,nonAdjacent
20,7,nonAdjacent
20,21,left_of
20,22,front_of
20,23,nonAdjacent
20,25,nonAdjacent
20,18,nonAdjacent
20,17,nonAdjacent
24,26,nonAdjacent
24,15,nonAdjacent
24,12,nonAdjacent
24,13,nonAdjacent
24,8,nonAdjacent
24,7,nonAdjacent
24,21,nonAdjacent
24,22,front_of
24,23,left_of
24,25,nonAdjacent
24,18,nonAdjacent
24,17,nonAdjacent
26,15,nonAdjacent
26,12,nonAdjacent
26,13,nonAdjacent
26,8,nonAdjacent
26,7,nonAdjacent
26,21,nonAdjacent
26,22,nonAdjacent
26,23,front_of
26,25,left_of
26,18,nonAdjacent
26,17,nonAdjacent
15,12,front_of
15,13,nonAdjacent
15,8,nonAdjacent
15,7,nonAdjacent
15,21,nonAdjacent
15,22,nonAdjacent
15,23,nonAdjacent
15,25,nonAdjacent
15,18,nonAdjacent
15,17,nonAdjacent
12,13,half_right
12,8,nonAdjacent
12,7,nonAdjacent
12,21,nonAdjacent
12,22,nonAdjacent
12,23,nonAdjacent
12,25,nonAdjacent
12,18,nonAdjacent
12,17,nonAdjacent
13,8,left_of
13,7,nonAdjacent
13,21,nonAdjacent
13,22,nonAdjacent
13,23,nonAdjacent
13,25,nonAdjacent
13,18,nonAdjacent
13,17,nonAdjacent
8,7,half_right
8,21,nonAdjacent
8,22,nonAdjacent
8,23,nonAdjacent
8,25,nonAdjacent
8,18,nonAdjacent
8,17,nonAdjacent
7,21,nonAdjacent
7,22,nonAdjacent
7,23,nonAdjacent
7,25,nonAdjacent
7,18,nonAdjacent
7,17,nonAdjacent
21,22,right_of
21,23,nonAdjacent
21,25,nonAdjacent
21,18,nonAdjacent
21,17,nonAdjacent
22,23,left_of
22,25,nonAdjacent
22,18,nonAdjacent
22,17,nonAdjacent
23,25,left_of
23,18,nonAdjacent
23,17,nonAdjacent
25,18,front_of
25,17,nonAdjacent
18,17,right_of
 ,streetTopology, 
6,9,disconnected
6,10,disconnected
6,11,disconnected
6,14,disconnected
6,16,disconnected
6,19,disconnected
6,20,disconnected
6,24,disconnected
6,26,disconnected
6,15,disconnected
6,12,disconnected
6,13,disconnected
6,8,disconnected
6,7,connected
6,21,disconnected
6,22,disconnected
6,23,disconnected
6,25,disconnected
6,18,disconnected
6,17,disconnected
9,10,connected
9,11,connected
9,14,disconnected
9,16,disconnected
9,19,disconnected
9,20,disconnected
9,24,disconnected
9,26,disconnected
9,15,disconnected
9,12,disconnected
9,13,disconnected
9,8,connected
9,7,connected
9,21,disconnected
9,22,disconnected
9,23,disconnected
9,25,disconnected
9,18,disconnected
9,17,disconnected
10,11,connected
10,14,disconnected
10,16,disconnected
10,19,connected
10,20,connected
10,24,disconnected
10,26,disconnected
10,15,disconnected
10,12,disconnected
10,13,disconnected
10,8,disconnected
10,7,disconnected
10,21,disconnected
10,22,disconnected
10,23,disconnected
10,25,disconnected
10,18,disconnected
10,17,disconnected
11,14,disconnected
11,16,disconnected
11,19,disconnected
11,20,disconnected
11,24,disconnected
11,26,disconnected
11,15,disconnected
11,12,connected
11,13,connected
11,8,disconnected
11,7,disconnected
11,21,disconnected
11,22,disconnected
11,23,disconnected
11,25,disconnected
11,18,disconnected
11,17,disconnected
14,16,disconnected
14,19,disconnected
14,20,disconnected
14,24,disconnected
14,26,disconnected
14,15,disconnected
14,12,disconnected
14,13,connected
14,8,connected
14,7,disconnected
14,21,disconnected
14,22,disconnected
14,23,disconnected
14,25,disconnected
14,18,disconnected
14,17,disconnected
16,19,disconnected
16,20,disconnected
16,24,disconnected
16,26,disconnected
16,15,connected
16,12,connected
16,13,disconnected
16,8,disconnected
16,7,disconnected
16,21,disconnected
16,22,disconnected
16,23,disconnected
16,25,disconnected
16,18,connected
16,17,connected
19,20,connected
19,24,disconnected
19,26,disconnected
19,15,disconnected
19,12,disconnected
19,13,disconnected
19,8,disconnected
19,7,disconnected
19,21,disconnected
19,22,disconnected
19,23,disconnected
19,25,connected
19,18,connected
19,17,disconnected
20,24,disconnected
20,26,disconnected
20,15,disconnected
20,12,disconnected
20,13,disconnected
20,8,disconnected
20,7,disconnected
20,21,connected
20,22,connected
20,23,disconnected
20,25,disconnected
20,18,disconnected
20,17,disconnected
24,26,disconnected
24,15,disconnected
24,12,disconnected
24,13,disconnected
24,8,disconnected
24,7,disconnected
24,21,disconnected
24,22,connected
24,23,connected
24,25,disconnected
24,18,disconnected
24,17,disconnected
26,15,disconnected
26,12,disconnected
26,13,disconnected
26,8,disconnected
26,7,disconnected
26,21,disconnected
26,22,disconnected
26,23,connected
26,25,connected
26,18,disconnected
26,17,disconnected
15,12,connected
15,13,disconnected
15,8,disconnected
15,7,disconnected
15,21,disconnected
15,22,disconnected
15,23,disconnected
15,25,disconnected
15,18,disconnected
15,17,disconnected
12,13,connected
12,8,disconnected
12,7,disconnected
12,21,disconnected
12,22,disconnected
12,23,disconnected
12,25,disconnected
12,18,disconnected
12,17,disconnected
13,8,connected
13,7,disconnected
13,21,disconnected
13,22,disconnected
13,23,disconnected
13,25,disconnected
13,18,disconnected
13,17,disconnected
8,7,connected
8,21,disconnected
8,22,disconnected
8,23,disconnected
8,25,disconnected
8,18,disconnected
8,17,disconnected
7,21,disconnected
7,22,disconnected
7,23,disconnected
7,25,disconnected
7,18,disconnected
7,17,disconnected
21,22,connected
21,23,disconnected
21,25,disconnected
21,18,disconnected
21,17,disconnected
22,23,connected
22,25,disconnected
22,18,disconnected
22,17,disconnected
23,25,connected
23,18,disconnected
23,17,disconnected
25,18,connected
25,17,disconnected
18,17,connected
 ,linearOrdering, 
27,28,after
27,34,before
27,35,before
28,34,before
28,35,before
34,35,before
