Object 1 , Object 2, Relations
 ,RCC8, 
32,10,disjoint
32,21,disjoint
32,18,disjoint
32,110144,disjoint
32,8,disjoint
32,1,disjoint
32,20,disjoint
32,3,disjoint
32,23,disjoint
32,19,disjoint
32,7,disjoint
32,0,disjoint
32,9,disjoint
32,G42,disjoint
32,2,disjoint
32,6,disjoint
32,4,disjoint
32,22,disjoint
33,110135,disjoint
33,5,disjoint
33,10,disjoint
33,21,disjoint
33,18,disjoint
33,110144,disjoint
33,8,disjoint
33,1,disjoint
33,20,disjoint
33,3,disjoint
33,23,disjoint
33,19,disjoint
33,7,disjoint
33,0,disjoint
33,9,disjoint
33,G42,disjoint
33,2,disjoint
33,6,disjoint
33,4,disjoint
33,22,disjoint
35,110135,disjoint
35,5,disjoint
35,10,disjoint
35,21,disjoint
35,18,disjoint
35,110144,disjoint
35,8,disjoint
35,1,disjoint
35,20,disjoint
35,3,disjoint
35,23,disjoint
35,19,disjoint
35,7,disjoint
35,0,disjoint
35,9,disjoint
35,G42,disjoint
35,2,disjoint
35,6,disjoint
35,4,disjoint
35,22,disjoint
34,110135,disjoint
34,5,disjoint
34,10,disjoint
34,21,disjoint
34,18,disjoint
34,110144,disjoint
34,8,disjoint
34,1,disjoint
34,20,disjoint
34,3,disjoint
34,23,disjoint
34,19,disjoint
34,7,disjoint
34,0,disjoint
34,9,disjoint
34,G42,disjoint
34,2,disjoint
34,6,disjoint
34,4,disjoint
34,22,disjoint
30,110135,disjoint
30,5,disjoint
30,10,disjoint
30,21,disjoint
30,18,disjoint
30,110144,disjoint
30,8,disjoint
30,1,disjoint
30,20,disjoint
30,3,disjoint
30,23,disjoint
30,19,disjoint
30,7,disjoint
30,0,disjoint
30,9,disjoint
30,G42,disjoint
30,2,disjoint
30,6,disjoint
30,4,disjoint
30,22,disjoint
39,110135,disjoint
39,5,disjoint
39,10,disjoint
39,21,disjoint
39,18,disjoint
39,110144,disjoint
39,8,disjoint
39,1,disjoint
39,20,disjoint
39,3,disjoint
39,23,disjoint
39,19,disjoint
39,7,disjoint
39,0,disjoint
39,9,disjoint
39,G42,disjoint
39,2,disjoint
39,6,disjoint
39,4,disjoint
39,22,disjoint
 ,leftRight, 
20,110118,nonAdjacent
20,110119,nonAdjacent
20,110120,nonAdjacent
20,110121,nonAdjacent
20,110122,nonAdjacent
20,24,nonAdjacent
20,25,nonAdjacent
20,26,nonAdjacent
20,27,nonAdjacent
20,28,right
20,31,nonAdjacent
20,32,nonAdjacent
20,33,nonAdjacent
20,35,nonAdjacent
20,34,left
20,30,nonAdjacent
20,39,right
7,110118,nonAdjacent
7,110119,right
7,110120,left
7,110121,left
7,110122,nonAdjacent
7,24,nonAdjacent
7,25,nonAdjacent
7,26,nonAdjacent
7,27,nonAdjacent
7,28,nonAdjacent
7,31,left
7,32,right
7,33,right
7,35,nonAdjacent
7,34,nonAdjacent
7,30,left
7,39,nonAdjacent
0,110118,nonAdjacent
0,110119,nonAdjacent
0,110120,nonAdjacent
0,110121,nonAdjacent
0,110122,nonAdjacent
0,24,nonAdjacent
0,25,nonAdjacent
0,26,nonAdjacent
0,27,nonAdjacent
0,28,nonAdjacent
0,31,nonAdjacent
0,32,nonAdjacent
0,33,nonAdjacent
0,35,nonAdjacent
0,34,nonAdjacent
0,30,nonAdjacent
0,39,nonAdjacent
9,110118,nonAdjacent
9,110119,nonAdjacent
9,110120,nonAdjacent
9,110121,nonAdjacent
9,110122,nonAdjacent
9,24,nonAdjacent
9,25,nonAdjacent
9,26,nonAdjacent
9,27,nonAdjacent
9,28,nonAdjacent
9,31,left
9,32,nonAdjacent
9,33,left
9,35,nonAdjacent
9,34,nonAdjacent
9,30,nonAdjacent
9,39,nonAdjacent
G42,110118,nonAdjacent
G42,110119,nonAdjacent
G42,110120,nonAdjacent
G42,110121,nonAdjacent
G42,110122,nonAdjacent
G42,24,nonAdjacent
G42,25,nonAdjacent
G42,26,nonAdjacent
G42,27,nonAdjacent
G42,28,nonAdjacent
