Object 1 , Object 2, Relations
 ,RCC8, 
2,110134,nonAdjacent
2,110135,nonAdjacent
2,110136,nonAdjacent
2,110137,nonAdjacent
2,110138,nonAdjacent
2,110139,nonAdjacent
2,24,nonAdjacent
2,25,nonAdjacent
2,26,nonAdjacent
2,27,nonAdjacent
2,28,nonAdjacent
2,30,left
2,29,nonAdjacent
23,110111,nonAdjacent
23,110112,nonAdjacent
23,110113,nonAdjacent
23,110114,nonAdjacent
23,110115,nonAdjacent
23,110116,nonAdjacent
23,110117,nonAdjacent
23,110118,nonAdjacent
23,110119,nonAdjacent
23,110120,nonAdjacent
23,110121,nonAdjacent
23,110122,nonAdjacent
23,110123,nonAdjacent
23,110124,nonAdjacent
23,110125,nonAdjacent
23,110126,nonAdjacent
23,110127,nonAdjacent
23,110128,nonAdjacent
23,110129,nonAdjacent
23,110130,nonAdjacent
23,110131,nonAdjacent
23,110132,nonAdjacent
23,110133,nonAdjacent
23,110134,nonAdjacent
23,110135,nonAdjacent
23,110136,nonAdjacent
23,110137,nonAdjacent
23,110138,nonAdjacent
23,110139,nonAdjacent
23,24,nonAdjacent
23,25,nonAdjacent
23,26,nonAdjacent
23,27,crosses
23,28,nonAdjacent
23,30,nonAdjacent
23,29,nonAdjacent
 ,opra, 
13,8,nonAdjacent
13,14,nonAdjacent
13,21,nonAdjacent
13,19,nonAdjacent
13,20,nonAdjacent
13,15,nonAdjacent
13,G7,half_left
13,G4,nonAdjacent
13,18,nonAdjacent
13,17,nonAdjacent
13,16,nonAdjacent
13,0,nonAdjacent
13,1,nonAdjacent
13,2,nonAdjacent
13,22,nonAdjacent
13,110204,nonAdjacent
13,23,nonAdjacent
8,14,right_of
8,21,nonAdjacent
8,19,nonAdjacent
8,20,nonAdjacent
8,15,right_of
8,G7,right_of
8,G4,left_of
8,18,nonAdjacent
8,17,nonAdjacent
8,16,front_of
8,0,nonAdjacent
8,1,nonAdjacent
8,2,nonAdjacent
8,22,nonAdjacent
8,110204,nonAdjacent
8,23,nonAdjacent
14,21,nonAdjacent
14,19,nonAdjacent
14,20,nonAdjacent
14,15,front_of
14,G7,nonAdjacent
14,G4,nonAdjacent
14,18,nonAdjacent
14,17,nonAdjacent
14,16,left_of
14,0,nonAdjacent
14,1,nonAdjacent
14,2,nonAdjacent
14,22,nonAdjacent
14,110204,nonAdjacent
14,23,nonAdjacent
21,19,nonAdjacent
21,20,right_of
21,15,nonAdjacent
21,G7,nonAdjacent
21,G4,nonAdjacent
21,18,nonAdjacent
21,17,nonAdjacent
21,16,nonAdjacent
21,0,nonAdjacent
21,1,nonAdjacent
21,2,nonAdjacent
21,22,right_of
21,110204,nonAdjacent
21,23,right_of
19,20,nonAdjacent
19,15,nonAdjacent
19,G7,nonAdjacent
19,G4,nonAdjacent
19,18,half_left
19,17,half_right
19,16,nonAdjacent
19,0,nonAdjacent
19,1,nonAdjacent
19,2,nonAdjacent
19,22,nonAdjacent
19,110204,nonAdjacent
19,23,nonAdjacent
20,15,nonAdjacent
20,G7,nonAdjacent
20,G4,nonAdjacent
20,18,nonAdjacent
20,17,front_of
20,16,left_of
20,0,nonAdjacent
20,1,nonAdjacent
20,2,nonAdjacent
20,22,front_of
20,110204,nonAdjacent
20,23,half_right
15,G7,nonAdjacent
15,G4,nonAdjacent
15,18,nonAdjacent
15,17,nonAdjacent
15,16,left_of
15,0,nonAdjacent
15,1,nonAdjacent
15,2,right_of
15,22,nonAdjacent
15,110204,nonAdjacent
15,23,half_right
G7,G4,right_of
G7,18,nonAdjacent
G7,17,nonAdjacent
G7,16,nonAdjacent
G7,0,nonAdjacent
G7,1,nonAdjacent
G7,2,nonAdjacent
G7,22,nonAdjacent
G7,110204,nonAdjacent
G7,23,nonAdjacent
G4,18,nonAdjacent
G4,17,nonAdjacent
G4,16,nonAdjacent
G4,0,right_of
G4,1,half_left
G4,2,left_of
G4,22,nonAdjacent
G4,110204,nonAdjacent
G4,23,nonAdjacent
18,17,right_of
18,16,nonAdjacent
18,0,nonAdjacent
18,1,nonAdjacent
18,2,nonAdjacent
18,22,nonAdjacent
18,110204,nonAdjacent
18,23,nonAdjacent
17,16,left_of
17,0,nonAdjacent
17,1,nonAdjacent
17,2,nonAdjacent
17,22,nonAdjacent
17,110204,nonAdjacent
17,23,nonAdjacent
16,0,nonAdjacent
16,1,nonAdjacent
16,2,nonAdjacent
16,22,nonAdjacent
16,110204,nonAdjacent
16,23,nonAdjacent
0,1,left_of
0,2,right_of
0,22,nonAdjacent
0,110204,nonAdjacent
0,23,nonAdjacent
1,2,half_left
1,22,nonAdjacent
1,110204,nonAdjacent
1,23,nonAdjacent
2,22,nonAdjacent
2,110204,nonAdjacent
2,23,half_left
22,110204,nonAdjacent
22,23,right_of
110204,23,nonAdjacent
 ,streetTopology, 
13,8,disconnected
13,14,disconnected
13,21,disconnected
13,19,disconnected
13,20,disconnected
13,15,disconnected
13,G7,connected
13,G4,disconnected
13,18,disconnected
13,17,disconnected
13,16,disconnected
13,0,disconnected
13,1,disconnected
13,2,disconnected
13,22,disconnected
13,110204,disconnected
13,23,disconnected
8,14,connected
8,21,disconnected
8,19,disconnected
8,20,disconnected
8,15,connected
8,G7,connected
8,G4,connected
8,18,disconnected
8,17,disconnected
8,16,connected
8,0,disconnected
8,1,disconnected
8,2,disconnected
8,22,disconnected
8,110204,disconnected
8,23,disconnected
14,21,disconnected
14,19,disconnected
14,20,disconnected
14,15,connected
14,G7,disconnected
14,G4,disconnected
14,18,disconnected
14,17,disconnected
14,16,connected
14,0,disconnected
14,1,disconnected
14,2,disconnected
14,22,disconnected
14,110204,disconnected
14,23,disconnected
21,19,disconnected
21,20,connected
21,15,disconnected
21,G7,disconnected
21,G4,disconnected
21,18,disconnected
21,17,disconnected
21,16,disconnected
21,0,disconnected
21,1,disconnected
21,2,disconnected
21,22,connected
21,110204,disconnected
21,23,connected
19,20,disconnected
19,15,disconnected
19,G7,disconnected
19,G4,disconnected
19,18,connected
19,17,connected
19,16,disconnected
19,0,disconnected
19,1,disconnected
19,2,disconnected
19,22,disconnected
19,110204,disconnected
19,23,disconnected
20,15,disconnected
20,G7,disconnected
20,G4,disconnected
20,18,disconnected
20,17,connected
20,16,connected
20,0,disconnected
20,1,disconnected
20,2,disconnected
20,22,connected
20,110204,disconnected
20,23,connected
15,G7,disconnected
15,G4,disconnected
15,18,disconnected
15,17,disconnected
15,16,connected
15,0,disconnected
15,1,disconnected
15,2,connected
15,22,disconnected
15,110204,disconnected
15,23,connected
G7,G4,connected
G7,18,disconnected
G7,17,disconnected
G7,16,disconnected
G7,0,disconnected
G7,1,disconnected
G7,2,disconnected
G7,22,disconnected
G7,110204,disconnected
G7,23,disconnected
G4,18,disconnected
G4,17,disconnected
G4,16,disconnected
G4,0,connected
G4,1,connected
G4,2,connected
G4,22,disconnected
G4,110204,disconnected
G4,23,disconnected
18,17,connected
18,16,disconnected
18,0,disconnected
18,1,disconnected
18,2,disconnected
18,22,disconnected
18,110204,disconnected
18,23,disconnected
17,16,connected
17,0,disconnected
17,1,disconnected
17,2,disconnected
17,22,disconnected
17,110204,disconnected
17,23,disconnected
16,0,disconnected
16,1,disconnected
16,2,disconnected
16,22,disconnected
16,110204,disconnected
16,23,disconnected
0,1,connected
0,2,connected
0,22,disconnected
0,110204,disconnected
0,23,disconnected
1,2,connected
1,22,disconnected
1,110204,disconnected
1,23,disconnected
2,22,disconnected
2,110204,disconnected
2,23,connected
22,110204,disconnected
22,23,connected
110204,23,connected
 ,linearOrdering, 
110135,110136,overlaps
110135,110137,overlaps
110135,110138,overlaps
110135,110139,overlapped_by
110135,25,after
110135,27,after
110135,28,before
110135,30,overlaps
110135,29,before
110136,110137,overlaps
110136,110138,overlaps
110136,110139,overlapped_by
110136,25,after
110136,27,after
110136,28,before
110136,30,overlaps
110136,29,before
110137,110138,overlaps
110137,110139,overlapped_by
110137,25,after
110137,27,after
110137,28,before
110137,30,overlaps
110137,29,before
110138,110139,overlapped_by
110138,25,after
110138,27,after
110138,28,before
110138,30,overlaps
110138,29,before
110139,25,after
110139,27,after
110139,28,before
110139,30,overlaps
110139,29,before
25,27,after
25,28,before
25,30,overlaps
25,29,before
27,28,before
27,30,overlaps
27,29,before
28,30,overlaps
28,29,overlaps
30,29,overlapped_by
