Object 1, Object 2, Relations
15,26,disjoint
15,27,disjoint
15,29,disjoint
15,30,disjoint
15,32,disjoint
16,19,disjoint
16,20,disjoint
16,21,disjoint
16,22,disjoint
16,0,disjoint
16,2,disjoint
16,5,disjoint
16,7,disjoint
16,10,disjoint
16,11,disjoint
16,13,disjoint
16,14,disjoint
16,18,disjoint
19,23,disjoint
19,24,disjoint
19,25,disjoint
19,26,disjoint
19,27,disjoint
19,29,disjoint
19,30,disjoint
19,32,disjoint
20,23,disjoint
20,24,disjoint
20,25,disjoint
20,26,disjoint
20,27,disjoint
20,29,disjoint
20,30,disjoint
20,32,disjoint
21,23,disjoint
21,24,disjoint
21,25,disjoint
21,26,disjoint
21,27,disjoint
21,29,disjoint
21,30,disjoint
21,32,disjoint
22,23,disjoint
22,24,disjoint
22,25,disjoint
22,26,disjoint
22,27,disjoint
22,29,disjoint
22,30,disjoint
22,32,disjoint
23,0,disjoint
23,2,disjoint
23,5,disjoint
23,7,disjoint
23,10,disjoint
23,11,disjoint
23,13,disjoint
23,14,disjoint
23,18,disjoint
24,0,disjoint
24,2,disjoint
24,5,disjoint
24,7,disjoint
24,10,disjoint
24,11,disjoint
24,13,disjoint
24,14,disjoint
24,18,disjoint
25,0,disjoint
25,2,disjoint
25,5,disjoint
25,7,disjoint
25,10,disjoint
25,11,disjoint
25,13,disjoint
25,14,disjoint
25,18,disjoint
26,0,disjoint
26,2,disjoint
26,5,disjoint
26,7,disjoint
26,10,disjoint
26,11,disjoint
26,13,disjoint
26,14,disjoint
26,18,disjoint
27,0,disjoint
27,2,disjoint
27,5,disjoint
27,7,disjoint
27,10,disjoint
27,11,disjoint
27,13,disjoint
27,14,disjoint
27,18,disjoint
29,0,disjoint
29,2,disjoint
29,5,disjoint
29,7,disjoint
29,10,disjoint
29,11,disjoint
29,13,disjoint
29,14,disjoint
29,18,disjoint
30,0,disjoint
30,2,disjoint
30,5,disjoint
30,7,disjoint
30,10,disjoint
30,11,disjoint
30,13,disjoint
30,14,disjoint
30,18,disjoint
32,0,disjoint
32,2,disjoint
32,5,disjoint
32,7,disjoint
32,10,disjoint
32,11,disjoint
32,13,disjoint
32,14,disjoint
32,18,disjoint
 ,leftRight, 
0,28,nonAdjacent
0,16,nonAdjacent
0,23,left
0,24,nonAdjacent
0,25,nonAdjacent
0,26,nonAdjacent
0,27,nonAdjacent
0,29,nonAdjacent
0,30,right
0,32,nonAdjacent
2,28,nonAdjacent
2,16,nonAdjacent
2,23,left
2,24,nonAdjacent
2,25,nonAdjacent
2,26,left
2,27,right
2,29,nonAdjacent
2,30,right
2,32,nonAdjacent
5,28,right
5,16,nonAdjacent
5,23,nonAdjacent
5,24,nonAdjacent
5,25,nonAdjacent
5,26,nonAdjacent
5,27,right
5,29,left
5,30,nonAdjacent
5,32,nonAdjacent
7,28,left
7,16,nonAdjacent
7,23,nonAdjacent
7,24,nonAdjacent
7,25,nonAdjacent
7,26,nonAdjacent
7,27,nonAdjacent
7,29,left
7,30,nonAdjacent
7,32,nonAdjacent
10,28,nonAdjacent
10,16,nonAdjacent
10,23,nonAdjacent
10,24,nonAdjacent
10,25,nonAdjacent
10,26,nonAdjacent
10,27,nonAdjacent
10,29,left
10,30,nonAdjacent
10,32,nonAdjacent
11,28,nonAdjacent
11,16,nonAdjacent
11,23,nonAdjacent
11,24,nonAdjacent
11,25,nonAdjacent
11,26,nonAdjacent
11,27,nonAdjacent
11,29,left
11,30,nonAdjacent
11,32,right
13,28,nonAdjacent
13,16,right
13,23,nonAdjacent
13,24,nonAdjacent
13,25,nonAdjacent
13,26,nonAdjacent
13,27,nonAdjacent
13,29,nonAdjacent
13,30,nonAdjacent
13,32,right
14,28,nonAdjacent
14,16,crosses
14,23,nonAdjacent
14,24,nonAdjacent
14,25,nonAdjacent
14,26,nonAdjacent
14,27,nonAdjacent
14,29,nonAdjacent
14,30,nonAdjacent
14,32,nonAdjacent
18,28,nonAdjacent
18,16,nonAdjacent
18,23,left
18,24,left
18,25,left
18,26,nonAdjacent
18,27,nonAdjacent
18,29,nonAdjacent
18,30,nonAdjacent
18,32,nonAdjacent
 ,opra, 
1,3,left_of
1,4,nonAdjacent
1,6,nonAdjacent
1,8,nonAdjacent
1,9,nonAdjacent
1,12,nonAdjacent
1,15,nonAdjacent
1,19,nonAdjacent
1,20,nonAdjacent
1,21,nonAdjacent
1,22,nonAdjacent
1,0,left_of
1,2,left_of
1,5,nonAdjacent
1,7,nonAdjacent
1,10,nonAdjacent
1,11,nonAdjacent
1,13,nonAdjacent
1,14,nonAdjacent
1,18,nonAdjacent
3,4,nonAdjacent
3,6,nonAdjacent
3,8,nonAdjacent
3,9,nonAdjacent
3,12,nonAdjacent
3,15,nonAdjacent
3,19,half_right
3,20,nonAdjacent
3,21,nonAdjacent
3,22,right_of
3,0,right_of
3,2,right_of
3,5,nonAdjacent
3,7,nonAdjacent
3,10,nonAdjacent
3,11,nonAdjacent
3,13,nonAdjacent
3,14,nonAdjacent
3,18,nonAdjacent
4,6,half_right
4,8,nonAdjacent
4,9,nonAdjacent
4,12,nonAdjacent
4,15,nonAdjacent
4,19,nonAdjacent
4,20,nonAdjacent
4,21,nonAdjacent
4,22,nonAdjacent
4,0,nonAdjacent
4,2,right_of
4,5,right_of
4,7,nonAdjacent
4,10,nonAdjacent
4,11,nonAdjacent
4,13,nonAdjacent
4,14,left_of
4,18,left_of
6,8,nonAdjacent
6,9,nonAdjacent
6,12,nonAdjacent
6,15,nonAdjacent
6,19,nonAdjacent
6,20,nonAdjacent
6,21,nonAdjacent
6,22,nonAdjacent
6,0,nonAdjacent
6,2,front_of
6,5,right_of
6,7,nonAdjacent
6,10,nonAdjacent
6,11,left_of
6,13,half_left
6,14,nonAdjacent
6,18,nonAdjacent
8,9,nonAdjacent
8,12,nonAdjacent
8,15,nonAdjacent
8,19,nonAdjacent
8,20,nonAdjacent
8,21,nonAdjacent
8,22,nonAdjacent
8,0,nonAdjacent
8,2,nonAdjacent
8,5,front_of
8,7,left_of
8,10,nonAdjacent
8,11,nonAdjacent
8,13,nonAdjacent
8,14,nonAdjacent
8,18,nonAdjacent
9,12,nonAdjacent
9,15,nonAdjacent
9,19,nonAdjacent
9,20,nonAdjacent
9,21,nonAdjacent
9,22,nonAdjacent
9,0,nonAdjacent
9,2,nonAdjacent
9,5,nonAdjacent
9,7,left_of
9,10,left_of
9,11,nonAdjacent
9,13,nonAdjacent
9,14,nonAdjacent
9,18,nonAdjacent
12,15,nonAdjacent
12,19,nonAdjacent
12,20,nonAdjacent
12,21,nonAdjacent
12,22,nonAdjacent
12,0,nonAdjacent
12,2,nonAdjacent
12,5,nonAdjacent
12,7,nonAdjacent
12,10,half_left
12,11,left_of
12,13,nonAdjacent
12,14,nonAdjacent
12,18,nonAdjacent
15,19,nonAdjacent
15,20,nonAdjacent
15,21,nonAdjacent
15,22,nonAdjacent
15,0,nonAdjacent
15,2,nonAdjacent
15,5,nonAdjacent
15,7,nonAdjacent
15,10,nonAdjacent
15,11,nonAdjacent
15,13,half_right
15,14,half_left
15,18,nonAdjacent
19,20,left_of
19,21,nonAdjacent
19,22,right_of
19,0,nonAdjacent
19,2,nonAdjacent
19,5,nonAdjacent
19,7,nonAdjacent
19,10,nonAdjacent
19,11,nonAdjacent
19,13,nonAdjacent
19,14,nonAdjacent
19,18,left_of
20,21,half_right
20,22,left_of
20,0,nonAdjacent
20,2,nonAdjacent
20,5,nonAdjacent
20,7,nonAdjacent
20,10,nonAdjacent
20,11,nonAdjacent
20,13,nonAdjacent
20,14,nonAdjacent
20,18,half_left
21,22,right_of
21,0,nonAdjacent
21,2,nonAdjacent
21,5,nonAdjacent
21,7,nonAdjacent
21,10,nonAdjacent
21,11,nonAdjacent
21,13,nonAdjacent
21,14,nonAdjacent
21,18,nonAdjacent
22,0,nonAdjacent
22,2,nonAdjacent
22,5,nonAdjacent
22,7,nonAdjacent
22,10,nonAdjacent
22,11,nonAdjacent
22,13,nonAdjacent
22,14,nonAdjacent
22,18,nonAdjacent
0,2,front_of
0,5,nonAdjacent
0,7,nonAdjacent
0,10,nonAdjacent
0,11,nonAdjacent
0,13,nonAdjacent
0,14,nonAdjacent
0,18,nonAdjacent
2,5,right_of
2,7,nonAdjacent
2,10,nonAdjacent
2,11,nonAdjacent
2,13,nonAdjacent
2,14,nonAdjacent
2,18,nonAdjacent
5,7,left_of
5,10,nonAdjacent
5,11,nonAdjacent
5,13,nonAdjacent
5,14,nonAdjacent
5,18,nonAdjacent
7,10,left_of
7,11,nonAdjacent
7,13,nonAdjacent
7,14,nonAdjacent
7,18,nonAdjacent
10,11,half_left
10,13,nonAdjacent
10,14,nonAdjacent
10,18,nonAdjacent
11,13,half_right
11,14,nonAdjacent
11,18,nonAdjacent
13,14,left_of
13,18,nonAdjacent
14,18,front_of
 ,streetTopology, 
1,3,connected
1,4,disconnected
1,6,disconnected
1,8,disconnected
1,9,disconnected
1,12,disconnected
1,15,disconnected
1,19,disconnected
1,20,disconnected
1,21,disconnected
1,22,disconnected
1,0,connected
1,2,connected
1,5,disconnected
1,7,disconnected
1,10,disconnected
1,11,disconnected
1,13,disconnected
1,14,disconnected
1,18,disconnected
3,4,disconnected
3,6,disconnected
3,8,disconnected
3,9,disconnected
3,12,disconnected
3,15,disconnected
3,19,connected
3,20,disconnected
3,21,disconnected
3,22,connected
3,0,connected
3,2,connected
3,5,disconnected
3,7,disconnected
3,10,disconnected
3,11,disconnected
3,13,disconnected
3,14,disconnected
3,18,disconnected
4,6,connected
4,8,disconnected
4,9,disconnected
4,12,disconnected
4,15,disconnected
4,19,disconnected
4,20,disconnected
4,21,disconnected
4,22,disconnected
4,0,disconnected
4,2,connected
4,5,connected
4,7,disconnected
4,10,disconnected
4,11,disconnected
4,13,disconnected
4,14,connected
4,18,connected
6,8,disconnected
6,9,disconnected
6,12,disconnected
6,15,disconnected
6,19,disconnected
6,20,disconnected
6,21,disconnected
6,22,disconnected
6,0,disconnected
6,2,connected
6,5,connected
6,7,disconnected
6,10,disconnected
6,11,connected
6,13,connected
6,14,disconnected
6,18,disconnected
8,9,disconnected
8,12,disconnected
8,15,disconnected
8,19,disconnected
8,20,disconnected
8,21,disconnected
8,22,disconnected
8,0,disconnected
8,2,disconnected
8,5,connected
8,7,connected
8,10,disconnected
8,11,disconnected
8,13,disconnected
8,14,disconnected
8,18,disconnected
9,12,disconnected
9,15,disconnected
9,19,disconnected
9,20,disconnected
9,21,disconnected
9,22,disconnected
9,0,disconnected
9,2,disconnected
9,5,disconnected
9,7,connected
9,10,connected
9,11,disconnected
9,13,disconnected
9,14,disconnected
9,18,disconnected
12,15,disconnected
12,19,disconnected
12,20,disconnected
12,21,disconnected
12,22,disconnected
12,0,disconnected
12,2,disconnected
12,5,disconnected
12,7,disconnected
12,10,connected
12,11,connected
12,13,disconnected
12,14,disconnected
12,18,disconnected
15,19,disconnected
15,20,disconnected
15,21,disconnected
15,22,disconnected
15,0,disconnected
15,2,disconnected
15,5,disconnected
15,7,disconnected
15,10,disconnected
15,11,disconnected
15,13,connected
15,14,connected
15,18,disconnected
19,20,connected
19,21,disconnected
19,22,connected
19,0,disconnected
19,2,disconnected
19,5,disconnected
19,7,disconnected
19,10,disconnected
19,11,disconnected
19,13,disconnected
19,14,disconnected
19,18,connected
20,21,connected
20,22,connected
20,0,disconnected
20,2,disconnected
20,5,disconnected
20,7,disconnected
20,10,disconnected
20,11,disconnected
20,13,disconnected
20,14,disconnected
20,18,connected
21,22,connected
21,0,disconnected
21,2,disconnected
21,5,disconnected
21,7,disconnected
21,10,disconnected
21,11,disconnected
21,13,disconnected
21,14,disconnected
21,18,disconnected
22,0,disconnected
22,2,disconnected
22,5,disconnected
22,7,disconnected
22,10,disconnected
22,11,disconnected
22,13,disconnected
22,14,disconnected
22,18,disconnected
0,2,connected
0,5,disconnected
0,7,disconnected
0,10,disconnected
0,11,disconnected
0,13,disconnected
0,14,disconnected
0,18,disconnected
2,5,connected
2,7,disconnected
2,10,disconnected
2,11,disconnected
2,13,disconnected
2,14,disconnected
2,18,disconnected
5,7,connected
5,10,disconnected
5,11,disconnected
5,13,disconnected
5,14,disconnected
5,18,disconnected
7,10,connected
7,11,disconnected
7,13,disconnected
7,14,disconnected
7,18,disconnected
10,11,connected
10,13,disconnected
10,14,disconnected
10,18,disconnected
11,13,connected
11,14,disconnected
11,18,disconnected
13,14,connected
13,18,disconnected
14,18,connected
 ,linearOrdering, 
28,16,before
28,23,overlaps
28,24,before
28,25,before
28,26,after
28,27,after
28,29,overlaps
28,30,after
28,32,before
16,23,overlaps
16,24,before
16,25,before
16,26,after
16,27,after
16,29,after
16,30,after
16,32,after
23,24,overlapped_by
23,25,overlapped_by
23,26,overlapped_by
23,27,overlapped_by
23,29,overlapped_by
23,30,after
23,32,overlapped_by
24,25,overlapped_by
24,26,after
24,27,after
24,29,after
24,30,after
24,32,after
25,26,after
25,27,after
25,29,after
25,30,after
25,32,after
26,27,before
26,29,before
26,30,after
26,32,before
27,29,overlaps
27,30,after
27,32,before
29,30,after
29,32,before
30,32,before
